"","pvalue","Group2 Deaths","Group2 Deaths with Top","Group2 Deaths with Down","Mean Group2 Top","Mean Group2 Down","Mean Group1"
"ENSG000001306953",0.000191445160119263,105,64,41,7.73275291262136,2.26856338028169,4.5176884749709
"ENSG000001230963",0.00019234242798194,113,39,74,8.59452427184466,1.27111373239437,3.95898009313155
"ENSG000001079373",0.000195851923621482,108,57,51,12.6182446601942,5.77404507042254,8.32064167636787
"ENSG000001601311",0.000196390619254361,96,57,39,16.383486407767,5.79689612676056,9.77193294528522
"ENSG000001628781",0.000197763468934409,118,63,55,1.16917087378641,0.014201048951049,0.317971245634459
"ENSG000001408593",0.000198209597231935,108,60,48,2.01612572815534,0.0315683098591549,0.553602910360885
"ENSG000000149143",0.000199259279012876,100,57,43,2.6334645631068,0.149154225352113,0.891007916181606
"ENSG000000889305",0.00019982330678936,110,59,51,36.463295631068,20.8159,27.520774854482
"ENSG000001280593",0.00020123138725181,97,61,36,9.61524902912621,3.39963626760563,5.98297660069849
"ENSG000001641051",0.000202503193807657,101,60,41,14.609390776699,5.31595176056338,9.05551664726426
"ENSG000000806083",0.000203628865882544,109,67,42,19.7409601941748,8.14299295774648,13.0696365541327
"ENSG000000223553",0.000203759099794976,150,58,92,0.12152572815534,0.000817454545454545,0.031214318975553
"ENSG000001116693",0.000205189798480387,107,64,43,93.7386548543689,40.7815845070423,62.8004487776484
"ENSG000001550853",0.000207870173611457,106,36,70,2.28118689320388,0.69857298245614,1.37755227008149
"ENSG000001161273",0.000208590858597812,112,62,50,5.00994077669903,1.70088485915493,2.97838637951106
"ENSG000001157613",0.000211559033299724,106,58,48,11.9657213592233,6.30550774647887,8.57901746216531
"ENSG000000295593",0.000211847370152896,125,58,67,0.77938932038835,0.00251420765027322,0.202730384167637
"ENSG000001602111",0.000212553831483775,98,56,42,15.9643422330097,5.32350281690141,9.36884610011641
"ENSG000001603521",0.000212667534321143,101,58,43,1.34578106796117,0.214183802816901,0.624182770663562
"ENSG000001165843",0.000212982145265439,100,60,40,44.980563592233,11.3782299295775,23.7177700814901
"ENSG000000872993",0.000213329735191836,100,62,38,1.82853640776699,0.554650352112676,1.08844132712456
"ENSG000001275893",0.000215358921644593,111,69,42,0.456072195121951,0.099380985915493,0.236646332945285
"ENSG000001254593",0.000215929920791336,107,62,45,17.0122067961165,4.62683767605634,9.26691804423749
"ENSG000001267493",0.000217852491338988,117,67,50,3.53319660194175,1.74352957746479,2.52351606519208
"ENSG000001021253",0.000218562332849004,105,55,50,22.7599854368932,7.56704683098592,13.4805731082654
"ENSG000001386063",0.00022234492800921,102,31,71,0.50778786407767,0.129961971830986,0.272236321303842
"ENSG000001243743",0.000222912775326378,103,29,74,39.9901985436893,8.98245105633803,20.8395257275902
"ENSG000001627041",0.000223963624820134,102,61,41,16.9966746341463,4.56002922535211,9.2353812572759
"ENSG000001086043",0.000225372680215052,94,58,36,22.2457082524272,10.8714278169014,15.9824257275902
"ENSG000000837203",0.000225758120226627,107,66,41,15.5042378640777,6.12654471830986,10.1952203725262
"ENSG000000356873",0.000226592524196878,108,59,49,27.2696966019417,10.9940862676056,17.3903074505239
"ENSG000001004173",0.000227474957963159,102,51,51,7.4957213592233,3.0464735915493,4.81431373690338
"ENSG000001606881",0.000229197915273427,104,65,39,17.9704626213592,6.93646443661972,11.2989256111758
"ENSG000001461093",0.000229744827658029,106,58,48,14.4255587378641,6.67921408450704,9.73734889406286
"ENSG000000895053",0.000231520272771402,102,59,43,0.806125242718447,0.120471126760563,0.381115599534342
"ENSG000000474103",0.000231638331906425,106,60,46,25.5780305825243,10.4422940140845,16.6253935972061
"ENSG000001629091",0.000232632206119465,110,58,52,88.8683398058252,17.389410915493,44.3157232828871
"ENSG000001506303",0.000233884707436016,97,27,70,5.37068834951456,0.140362676056338,1.70272677532014
"ENSG000001333133",0.000235593812315971,100,59,41,28.1304733009709,8.6372014084507,15.7632229336438
"ENSG000001092653",0.000236258195132732,107,57,50,0.0960507317073171,0.00455578947368421,0.0283771827706636
"ENSG000001368403",0.000236923129615207,101,25,76,109.078624757282,39.7205098591549,67.6646456344587
"ENSG000001334543",0.000237395728179157,106,63,43,1.23130631067961,0.00179450171821306,0.266757974388824
"ENSG000001525823",0.000237928198101534,103,33,70,4.14485631067961,0.538786267605634,1.91729138533178
"ENSG000001437423",0.000237932443063582,102,62,40,114.293918932039,48.6137144366197,75.9546300349243
"ENSG000001121953",0.000238451518535965,102,57,45,21.1846859223301,0.643656338028169,7.29373341094296
"ENSG000001435783",0.000239666624041179,111,66,45,9.42768155339806,2.42336901408451,5.05591641443539
"ENSG000001560093",0.000240917900760418,112,66,46,0.163181553398058,0.0138601398601399,0.0667493597206054
"ENSG000001003203",0.000244084675326106,109,37,72,11.4843150485437,3.79913169014084,7.09373119906868
"ENSG000001436143",0.000244168311952953,106,54,52,10.8089587378641,4.21685633802817,6.71566717112922
"ENSG000000552083",0.00024649846763003,104,31,73,27.0342665048544,9.93145492957746,17.0940766006985
"ENSG000000797853",0.000247445919386191,105,65,40,34.0474266990291,16.2197426056338,23.7699379511059
"ENSG000001051463",0.000247680166154729,116,28,88,1.73285048543689,0.405315845070423,0.905866938300349
"ENSG000001155073",0.00024778767857303,105,60,45,1.74186941747573,0.00682395833333333,0.430698835855646
"ENSG000001173853",0.00024785378906067,111,63,48,6.73610436893204,2.77114471830986,4.40511129220023
"ENSG000001358703",0.000248772139301967,104,49,55,9.30793300970874,3.03628028169014,5.17672572759022
"ENSG000000698493",0.000249386515479344,97,56,41,40.816477184466,10.7412084507042,22.9615931315483
"ENSG000001633741",0.000250147133504464,109,58,51,24.6957388349515,11.4141271126761,16.3662861466822
"ENSG000001285903",0.000250418373196615,106,35,71,268.510355825243,93.4150348591549,164.599354481956
"ENSG000001218793",0.000251850825455091,93,22,71,9.6597713592233,3.40266091549296,5.6690565774156
"ENSG000001359263",0.000253545740879768,99,24,75,24.9142097087379,8.27520387323944,14.7015105937136
"ENSG000001514653",0.000255343239940253,107,61,46,22.3666626213592,11.7754126760563,16.0931913853318
"ENSG000001486723",0.000256384301276946,102,58,44,28.0582514563107,14.9455281690141,20.3311443538999
"ENSG000000871523",0.000256718756836527,119,64,55,16.1993733009709,8.36710281690141,11.6397242142026
"ENSG000001380393",0.000258463363141614,173,47,126,0.0103773333333333,0.000307193229901269,0.00190733410942957
"ENSG000001623991",0.000259238980281129,155,61,94,0.0251635922330097,0.000217253521126761,0.0064941792782305
"ENSG000001435143",0.000260508944428972,98,48,50,15.1161422330097,3.19789894366197,7.27971618160652
"ENSG000001544293",0.000261374136955372,105,57,48,25.1190747572816,3.66435633802817,11.2904493597206
"ENSG000001433793",0.000264337968840622,106,61,45,10.6017194174757,4.68232394366197,7.00924714784633
"ENSG000001597632",0.000267405045102032,169,18,151,0.0567625,0.000133584905660377,0.00457043073341094
"ENSG000000374743",0.000267450490994858,104,64,40,26.8692970873786,14.1172813380282,19.6697402793946
"ENSG000001355963",0.000269919949311248,114,60,54,26.0145902912621,7.20844823943662,14.4851800931315
"ENSG000001204983",0.000270432476770499,114,55,59,0.600147572815534,0.000298684210526316,0.151553201396973
"ENSG000001213513",0.000271423933600579,151,57,94,0.101089268292683,0.000924270072992701,0.024555529685681
"ENSG000001361473",0.0002741071726301,106,30,76,12.553690776699,4.57315985915493,7.94135925494761
"ENSG000001600871",0.000274313988930297,98,57,41,11.1789868932039,6.10113028169014,8.32545669383003
"ENSG000001000973",0.000274882771943763,109,57,52,256.746384466019,43.4709778169014,123.010527240978
"ENSG000001167613",0.000274997094655061,102,57,45,11.5101640776699,1.80589295774648,5.08732374854482
"ENSG000001368283",0.000275562364421278,109,32,77,7.37947766990291,2.08207288732394,4.27788265424913
"ENSG000001635151",0.000283324088631076,169,62,107,0.161180582524272,0.00389807692307692,0.0416217694994179
"ENSG000000607093",0.000283419737683088,93,53,40,0.336266504854369,0.00107288732394366,0.0920228172293364
"ENSG000001433033",0.000284434693008206,107,63,44,22.3499970873786,8.98454084507042,14.4802938300349
"ENSG000001054383",0.000284992256088912,111,32,79,171.301965533981,70.3663429577465,111.191910477299
"ENSG000001258703",0.000285657250676863,99,63,36,22.955377184466,10.5204809859155,15.8612804423749
"ENSG000001369293",0.000286583409242369,100,56,44,4.36374466019417,0.0797260563380282,1.21604842840512
"ENSG000001009023",0.000290254816457391,112,63,49,5.98418398058252,2.91512183098592,4.23838731082654
"ENSG000000088383",0.000290442261401402,108,60,48,14.037990776699,7.18588626760563,10.1579036088475
"ENSG000000497683",0.000291237274904321,106,58,48,0.271004854368932,0.0651323943661972,0.142765774155995
"ENSG000000792463",0.000291691046409581,104,63,41,56.7685922330097,28.4567492957746,40.3720293364377
"ENSG000001000653",0.000292572423685411,104,58,46,0.162233009708738,0.00809756097560976,0.0509785797438882
"ENSG000001320173",0.000292724258805555,105,51,54,21.2403737864078,9.09008450704225,13.8685508731083
"ENSG000001472463",0.000293470253050043,105,60,45,2.54325436893204,0.0256841549295775,0.644356577415599
"ENSG000000636013",0.00029466006613299,92,50,42,18.3087567961165,6.7302926056338,10.9231536670547
"ENSG000001045173",0.000294677105508789,99,51,48,21.2997325242718,8.40434683098592,13.5122410942957
"ENSG000000444593",0.000295093088258591,107,65,42,1.12225291262136,0.101310211267606,0.501585797438882
"ENSG000000813203",0.000296869432695246,109,63,46,43.6045441747573,10.6058778169014,23.926294644936
"ENSG000001353163",0.000297530886333663,105,65,40,30.3200451456311,14.946310915493,21.8508898719441
"ENSG000001378243",0.000297891863219601,97,29,68,24.2739640776699,10.1335936619718,16.1886944121071
"ENSG000000641993",0.000298120174690886,105,63,42,0.501577669902913,0.0588855633802817,0.217154598370198
"ENSG000001360593",0.000300814298589303,101,30,71,12.1201398058252,5.08732077464789,8.04420989522701
"ENSG000001279463",0.000302048955643119,105,60,45,2.72520825242718,0.293800704225352,1.18770093131548
"ENSG000001421853",0.000302434602187374,102,59,43,2.38029708737864,0.0686419014084507,0.751857043073341
"ENSG000001144913",0.000302767436668905,100,65,35,4.77930776699029,1.37179295774648,2.80257229336438
"ENSG000001634531",0.000302983358021924,110,52,58,8.8980781553398,0.226862676056338,2.69906263096624
"ENSG000001032573",0.00030332915115483,106,59,47,125.690504854369,15.6742904929577,53.6353071012806
"ENSG000001003873",0.000304950283091743,94,56,38,15.371686407767,6.98783661971831,10.5462803259604
"ENSG000001247873",0.000305460555774628,110,69,41,7.3306713592233,1.58158697183099,3.96870616996508
"ENSG000000655343",0.000305746159079745,104,61,43,2.20443932038835,0.0558588028169014,0.632685564610012
"ENSG000001129643",0.000307883413017462,104,53,51,0.275830582524272,0.00505228070175439,0.0823556461001164
"ENSG000000572523",0.000310209303986397,104,60,44,9.72692669902913,3.55584471830986,6.04897613504075
"ENSG000001233603",0.000310628966809556,95,46,49,3.66301553398058,0.603956690140845,1.65744807916182
"ENSG000001274633",0.000311067165849499,100,63,37,9.96661067961165,4.18348274647887,6.56114959254948
"ENSG000001628361",0.000311259820815923,100,61,39,3.75922524271845,0.999016901408451,2.03181839348079
"ENSG000001337313",0.000312742627570972,105,65,40,8.51386601941748,3.4486073943662,5.63672747380675
"ENSG000000791563",0.00031321782167848,112,62,50,0.303403398058252,0.00982,0.0946688009313155
"ENSG000001396973",0.000313697480705644,102,58,44,6.84215485436893,3.46416936619718,4.90551664726426
"ENSG000001426613",0.000316186751410874,111,62,49,0.0580609756097561,0.000589473684210526,0.0164892898719441
"ENSG000000137253",0.000317058343693555,98,53,45,1.03286359223301,0.0438422535211268,0.364337834691502
"ENSG000001296803",0.000317257959071227,108,61,47,5.03096019417476,1.69470950704225,2.99256984866123
"ENSG000001111443",0.000317388242538352,111,33,78,28.2915257281553,11.2064144366197,18.1458734575087
"ENSG000001400093",0.000317953649930591,109,31,78,2.75425048543689,0.197789436619718,1.06535692665891
"ENSG000001094363",0.000318560483857699,108,31,77,109.603580582524,20.7154073943662,52.8163308498254
"ENSG000001436243",0.000323018633226146,100,61,39,13.396263592233,3.94555422535211,7.76862922002328
"ENSG000001166613",0.000325735312174724,102,30,72,5.33887621359223,1.07036338028169,2.71464598370198
"ENSG000001013233",0.000326470294289671,174,50,124,0.029492513368984,0.000357589285714286,0.00673224679860303
"ENSG000001625431",0.00032754391046852,96,56,40,0.617862621359223,0.00488982456140351,0.17864167636787
"ENSG000001466663",0.000328369149712127,92,29,63,16.5028359223301,0.85806161971831,6.37493469150175
"ENSG000001072013",0.000329079678655031,101,32,69,15.0155514563107,3.12555316901408,7.33880803259604
"ENSG000001172623",0.000329512896528716,103,59,44,3.46856941747573,1.32942218309859,2.15822596041909
"ENSG000001254843",0.00033035157618222,97,50,47,8.35877815533981,2.88655669014085,4.81234551804424
"ENSG000001043313",0.000333421711684712,100,61,39,23.3061572815534,10.4386830985915,15.8582286379511
"ENSG000000651353",0.000334726481938996,104,59,45,3.29043786407767,1.46147007042254,2.2203641443539
"ENSG000001378013",0.000337315653183401,93,46,47,3.92185388349515,0.0523704225352113,1.05012118742724
"ENSG000001018423",0.000338725109837901,106,58,48,1.29430048543689,0.0106316901408451,0.367800582072177
"ENSG000001433193",0.000338918375555219,112,70,42,13.4817805825243,5.25399718309859,8.50817147846333
"ENSG000001167503",0.000341459108148978,100,61,39,12.4948,4.70218098591549,7.92136693830035
"ENSG000001048703",0.000346070904662432,99,26,73,55.9171053398058,11.4291693661972,27.5444734575087
"ENSG000000562773",0.000348992989565922,92,53,39,3.34903398058252,0.981384154929577,1.84333178114086
"ENSG000001399713",0.000350591971238767,107,61,46,0.327752427184466,0.0087387323943662,0.0950792782305006
"ENSG000001066173",0.000350722442890139,98,29,69,6.03467572815534,2.23688028169014,3.87592817229336
"ENSG000001606791",0.000351951749766433,107,66,41,24.8214063106796,10.1419845070423,16.1325798603027
"ENSG000001437563",0.000352172788105842,96,55,41,10.540554368932,4.32493556338028,6.71875739231665
"ENSG000001636261",0.000355149111917918,98,33,65,9.13962184466019,3.91216549295775,6.1854
"ENSG000001629231",0.000355202158591417,105,52,53,29.856713592233,11.5057214788732,17.9067904540163
"ENSG000000824583",0.000355307508765335,97,55,42,3.83236116504854,1.063975,2.10595250291036
"ENSG000001355413",0.000360838052457235,104,29,75,8.93048689320388,2.39736725352113,4.98643771827707
"ENSG000001258273",0.000361228959187665,88,49,39,25.2783859223301,5.27107816901408,12.4878005820722
"ENSG000001025473",0.00036169457944879,100,32,68,2.09248737864078,0.567642957746479,1.16325960419092
"ENSG000001018563",0.000361803630009705,98,56,42,28.4571101941748,10.5077922535211,17.4970996507567
"ENSG000001502753",0.000363168437257477,101,58,43,0.0813038834951456,0.00124879725085911,0.0234986030267753
"ENSG000001440343",0.000363212316095152,107,65,42,15.8203412621359,7.61130950704225,11.0960146682189
"ENSG000001048523",0.000363831038427964,101,29,72,275.964615533981,92.6380542253521,166.672146565774
"ENSG000001185153",0.000365427806166996,103,57,46,37.3636310679612,2.9492676056338,13.4082830034924
"ENSG000001435533",0.000365646252784457,103,62,41,20.5635509708738,6.86911901408451,12.5419712456345
"ENSG000001013113",0.000370119652135181,118,57,61,0.264855392156863,0.00312276422764228,0.069953434225844
"ENSG000000708313",0.000371380300266622,96,48,48,69.1119339805825,30.4796538732394,45.4074012805588
"ENSG000001553803",0.000374209514231949,95,52,43,13.1001796116505,3.91970950704225,7.40904784633295
"ENSG000001279283",0.000376176668889561,148,55,93,0.264255339805825,0.00218140794223827,0.0750897555296857
"ENSG000001224833",0.000376538509033741,107,62,45,3.29898834951456,1.00971830985915,1.96389417927823
"ENSG000001331043",0.000377975440359224,101,32,69,15.7663048543689,3.70168943661972,8.72184761350407
"ENSG000001361563",0.000378886420148494,97,27,70,88.6636708737864,21.8078190140845,47.6079682188591
"ENSG000001175233",0.000383115503579612,102,53,49,32.923022815534,12.9662091549296,20.6079438882421
"ENSG000001541463",0.000383305169295411,108,56,52,6.09922718446602,0.265805281690141,1.8880736903376
"ENSG000001301193",0.000384434678027956,101,63,38,8.86686553398058,3.18897323943662,5.57935273573923
"ENSG000001209923",0.000385960718657152,103,60,43,22.7827373786408,10.8092415492958,15.9912672875437
"ENSG000001000293",0.000387178026510893,103,61,42,19.0212291262136,8.18171971830986,12.8053050058207
"ENSG000001294223",0.000388211823745377,100,26,74,12.7330495145631,3.41039049295775,7.15849860302677
"ENSG000001086513",0.00038924054682743,108,65,43,8.85873155339806,3.72323028169014,6.11981827706636
"ENSG000000857333",0.000389675466927697,103,29,74,19.5826286407767,2.17894683098592,9.01813515715949
"ENSG000001234963",0.00039312971225236,148,58,90,0.202772682926829,0.0005368,0.0599908032596042
"ENSG000001176973",0.000393877273039855,105,66,39,8.53303495145631,2.29187676056338,4.88213608847497
"ENSG000001558933",0.000395447608947941,105,32,73,3.54184126213592,1.14367711267606,2.05268905704307
"ENSG000001056983",0.000397273170820833,110,28,82,50.6485165048544,26.4793947183099,36.9273762514552
"ENSG000001014133",0.000398751696481625,103,47,56,8.9258572815534,3.00505809859155,4.97512223515716
"ENSG000001341603",0.000399508971994478,111,58,53,0.0459,0.00129344827586207,0.0147622817229336
"ENSG000001377133",0.000401768766333355,113,69,44,6.32873203883495,2.53095316901408,4.05565611175786
"ENSG000001230943",0.000402157224150712,105,31,74,4.82089902912621,1.48015211267606,2.81375157159488
"ENSG000001637381",0.000404343601878687,97,57,40,2.87301893203884,1.11522007042254,1.82983376018626
"ENSG000001150533",0.000409940082373716,108,66,42,124.037220873786,62.1688595070423,88.149253201397
"ENSG000000865043",0.000410834111125524,104,55,49,15.7545300970874,7.34008169014085,10.9607867287544
"ENSG000001240913",0.000415051572320246,99,50,49,0.613631067961165,0.182066197183099,0.348824214202561
"ENSG000001365223",0.000419083668393494,104,62,42,29.4821101941748,13.4969816901408,20.1722451688009
"ENSG000001265493",0.000420416828348036,173,57,116,0.0817251256281407,0.000207424242424242,0.0170353899883586
"ENSG000001218583",0.000422646419977468,101,32,69,55.9350072815534,4.10480281690141,20.0762615832363
"ENSG000001122733",0.000425091269873223,168,58,110,0.0586106796116505,0.00072200956937799,0.0183887077997672
"ENSG000001125623",0.000426526428093377,132,56,76,0.515123300970874,0.00427376237623762,0.128910477299185
"ENSG000001349013",0.000427592511496822,116,56,60,0.324307281553398,0.00265015290519878,0.0922935972060536
"ENSG000001096843",0.000430259446906112,105,57,48,0.152797087378641,0.000686971830985915,0.0399386495925495
"ENSG000001629291",0.00043818658189354,97,58,39,1.01438689320388,0.186428169014085,0.492952852153667
"ENSG000001065463",0.000438925605496299,107,57,50,7.51852766990291,0.158164436619718,2.24940209545984
"ENSG000001566973",0.000439344561800614,105,63,42,12.88285,4.51848345070423,7.63836146682189
"ENSG000001259013",0.000441607827712964,106,64,42,34.2259184466019,14.1269904929577,22.8637291036088
"ENSG000000783193",0.000443097942461002,106,63,43,17.4322160194175,7.13520246478873,11.5693075669383
"ENSG000001475863",0.000444109648716551,93,55,38,5.15191699029126,1.92536161971831,3.25907194412107
"ENSG000001104353",0.000444343091016375,107,66,41,7.55970194174757,3.53322605633803,5.21268149010477
"ENSG000000885433",0.000448131328801948,94,30,64,7.23694951456311,2.15881021126761,4.32873993015134
"ENSG000001412933",0.000454011487243111,109,63,46,12.5408844660194,1.72647605633803,6.21856600698487
"ENSG000000372413",0.000457770252665357,103,61,42,18.2237752427184,8.76886971830986,12.8906313154831
"ENSG000001483863",0.000458733061850514,170,53,117,0.631999450549451,0.000307976366322009,0.135632596041909
"ENSG000001091033",0.000459504061477323,111,28,83,13.2088660194175,5.01372570422535,8.29142887077998
"ENSG000001617911",0.000461370580561393,99,29,70,4.82775776699029,0.813905633802817,2.34392933643772
"ENSG000000813773",0.000463774364429015,107,32,75,7.65330631067961,1.23645492957746,3.64659359720605
"ENSG000000602373",0.000464579191844172,102,61,41,10.8241699029126,4.14388345070423,7.09679138533178
"ENSG000001181973",0.000467188062894253,93,57,36,10.9175757281553,4.05462746478873,6.83626670547148
"ENSG000001171183",0.000467678908342761,90,53,37,28.7346669902913,15.7806704225352,21.2347889406286
"ENSG000001432583",0.000468308370676018,106,60,46,20.2925684466019,8.49934753521127,13.321073806752
"ENSG000001295953",0.000468734658171877,118,41,77,7.3636786407767,1.93990774647887,4.17475622817229
"ENSG000001028983",0.000470583424396875,106,62,44,15.1942461165049,7.45284929577465,10.8655870779977
"ENSG000001148613",0.000477786163769145,100,49,51,3.80540388349515,0.381837676056338,1.45257438882421
"ENSG000001225473",0.000480461920006281,108,59,49,0.616014077669903,0.0335024647887324,0.214720372526193
"ENSG000001285643",0.000480822712165208,115,59,56,0.122408737864078,0.00071027397260274,0.0388863795110594
"ENSG000000960603",0.000482354825287357,98,51,47,53.8512315533981,5.41313485915493,19.7856726426077
"ENSG000001054473",0.000483034434248464,99,60,39,8.93757038834952,3.53277218309859,5.76524551804424
"ENSG000001619811",0.000483643984495963,113,65,48,8.20500145631068,3.21070774647887,5.22291559953434
"ENSG000001117263",0.000484124134914388,96,57,39,14.6957131067961,5.93636654929577,9.65987986030268
"ENSG000001487373",0.000486025396491674,113,28,85,1.99231650485437,0.404584154929577,1.02862689173458
"ENSG000001383633",0.000486365587020643,108,67,41,28.8417330097087,11.8726788732394,19.2846364377183
"ENSG000000333273",0.000487027795723405,112,28,84,21.4493461165049,3.67266478873239,10.2505578579744
"ENSG000001273243",0.000488032725571963,174,59,115,0.0998466019417476,0.00128634222919937,0.0231508731082654
"ENSG000001236853",0.000488162635986389,102,56,46,2.53123834951456,0.0630700704225352,0.693025727590221
"ENSG000001089583",0.000488539245169561,108,62,46,1.07764514563107,0.262469366197183,0.595896391152503
"ENSG000001386173",0.000491474687731253,106,35,71,10.1898412621359,4.05149507042254,6.62962537834692
"ENSG000001369383",0.000492805682606456,103,61,42,148.820416019417,66.4226894366197,100.712390570431
"ENSG000000580563",0.000495150147439949,110,64,46,2.96637378640777,0.338729225352113,1.37943538998836
"ENSG000001521373",0.000496381130778767,153,65,88,1.30663009708738,0.00495173824130879,0.31540605355064
"ENSG000001056393",0.000498896222487222,105,61,44,20.7611266990291,3.88071936619718,10.8561570430733
"ENSG000001499323",0.000501934812779159,100,27,73,39.5859621359223,19.9240926056338,28.2049610011641
"ENSG000001134923",0.000502882275681626,149,23,126,0.0186073891625616,0.000302973977695167,0.0054337601862631
"ENSG000001605631",0.000504889019042998,101,57,44,10.5791344660194,5.57745035211268,7.67584493597206
"ENSG000001352053",0.000506768198456187,117,35,82,2.21121844660194,0.494041549295775,1.18915052386496
"ENSG000001166043",0.000511145842733818,106,57,49,61.6591310679612,21.635298943662,36.3245324796275
"ENSG000001267523",0.000511209690378656,111,63,48,16.4444718446602,0.012081338028169,4.27912188591385
"ENSG000001045293",0.000521271712942917,104,27,77,39.1879966019417,16.2821471830986,25.9200227008149
"ENSG000001381723",0.000522121449055724,97,55,42,4.59273446601942,0.444553169014084,1.90501222351572
"ENSG000001221453",0.00052305915420503,140,54,86,0.382294634146341,0.00284808429118774,0.0879892898719441
"ENSG000000089523",0.000524981085057941,104,36,68,82.928536097561,30.2414253521127,51.8695813736903
"ENSG000001393503",0.000526363706724098,111,65,46,5.85827815533981,2.29780563380282,3.81563573923166
"ENSG000001002413",0.000530374185716775,106,57,49,29.5756490291262,12.5554334507042,19.5498849825378
"ENSG000001210053",0.000532286213310473,113,60,53,0.49606,0.00294405594405594,0.146393247962747
"ENSG000001117993",0.000536216008223844,94,45,49,0.168218446601942,0.00210515463917526,0.0443352735739232
"ENSG000001638661",0.00053768630409512,97,49,48,5.50620631067961,2.7389,3.76368963911525
"ENSG000001325913",0.00054051704669944,109,65,44,18.4113553398058,9.51009753521127,13.3539481955763
"ENSG000001342873",0.000541758657376157,101,58,43,24.6198446601942,10.6380327464789,16.3725509895227
"ENSG000001256573",0.000545114233399979,110,61,49,3.29583834951456,0.0245908450704225,0.716477997671711
"ENSG000001031483",0.000546775009973799,105,60,45,5.96920533980582,2.52350845070423,3.99720232828871
"ENSG000001066093",0.000551151680606266,95,29,66,40.0813563106796,20.4975665492958,29.3828041909197
"ENSG000001336403",0.000551437366176577,99,55,44,0.0635174757281553,0.00102280701754386,0.0206705471478463
"ENSG000001287893",0.000557250506053042,109,53,56,14.8364286407767,6.97542464788732,10.0981448195576
"ENSG000001492573",0.000561514003756924,110,64,46,5.78367038834951,0.925917605633803,2.62979452852154
"ENSG000000066593",0.000564427797680955,97,56,41,3.99219854368932,0.0182996478873239,1.08814947613504
"ENSG000000697023",0.000564702436517628,115,63,52,0.754449514563107,0.0311736842105263,0.252637951105937
"ENSG000000854153",0.000565635369633055,104,57,47,5.20374611650485,2.26371338028169,3.47126076833527
"ENSG000001155233",0.00056666873862643,117,58,59,2.10764223300971,0.0761644366197183,0.592132363213038
"ENSG000001374783",0.000567246973340541,102,31,71,89.387259223301,17.5228278169014,42.3555824214203
"ENSG000001309353",0.000567517513255678,102,59,43,12.3948529126214,5.62225105633803,8.41217869615832
"ENSG000001386403",0.000572255721528414,102,30,72,14.8051393203883,2.0875014084507,6.782617112922
"ENSG000000617943",0.000574363323839866,102,60,42,22.6633393203883,8.38318661971831,14.3910615832363
"ENSG000000276973",0.000574616681128903,108,26,82,88.826572815534,17.0011415492958,42.9156464493597
"ENSG000000129633",0.000575948079873823,108,63,45,14.2837868932039,5.85601267605634,9.46822130384168
"ENSG000001391333",0.000576603657464592,117,70,47,3.01403009708738,0.988146830985915,1.85379091967404
"ENSG000000921403",0.000580744004347933,113,65,48,2.84701699029126,1.16550633802817,1.87621664726426
"ENSG000001175973",0.000581459819733676,108,66,42,4.32913155339806,1.19155950704225,2.4336318975553
"ENSG000001116423",0.000583105471207768,107,58,49,37.6864485436893,18.8420654929577,26.4463146682189
"ENSG000001233843",0.00058335903073603,107,34,73,7.83034902912621,0.86933485915493,3.37361885913853
"ENSG000001591992",0.000583945043450718,114,67,47,35.7629233009709,15.1591355633803,23.6443374854482
"ENSG000001544473",0.000586622741197584,107,58,49,2.48455533980583,0.051287676056338,0.791644004656577
"ENSG000000640123",0.000588413744639471,108,56,52,20.077154368932,7.93809084507042,12.6259001164144
"ENSG000001332163",0.000590745659439285,107,61,46,0.318620873786408,0.00493601398601399,0.082319091967404
"ENSG000001173603",0.000591249694711804,105,58,47,19.3261786407767,8.60072183098591,12.9489452852154
"ENSG000001011583",0.000593402812149146,113,64,49,20.1478597087379,9.26214823943662,13.9020071012806
"ENSG000001378713",0.000596477084452096,100,33,67,6.4721286407767,2.95030528169014,4.48523760186263
"ENSG000001104483",0.000599027992063905,99,51,48,1.43873932038835,0.0630426056338028,0.448587194412107
"ENSG000001537793",0.000603218622831858,110,55,55,5.09777912621359,0.00117595628415301,1.28497997671711
"ENSG000001484833",0.000604275011905631,90,25,65,0.145973300970874,0.0244598591549296,0.0708244470314319
"ENSG000001415763",0.000605064485916351,99,61,38,5.51758203883495,0.227266197183099,1.98983864959255
"ENSG000001314673",0.000607753489135887,121,71,50,28.1185393203884,15.4400535211268,20.6872271245634
"ENSG000001073623",0.00061168557136404,103,57,46,6.89265825242718,2.30262746478873,4.18310465657742
"ENSG000001081793",0.000615948645603326,98,49,49,40.7918160194175,13.7749707746479,24.1631591385332
"ENSG000000730083",0.000616443299697012,102,59,43,2.49131067961165,0.0628200704225352,0.761625145518044
"ENSG000000836355",0.000619056629680981,106,61,45,2.24019611650485,0.876088028169014,1.43446286379511
"ENSG000001573033",0.000619740221345588,93,27,66,29.3871315533981,4.06398204225352,13.3579305005821
"ENSG000001391923",0.000623122324132419,103,31,72,67.9415480582524,20.1501767605634,39.1563291036088
"ENSG000000969683",0.000626153555526643,97,29,68,17.4273116504854,5.76810070422535,10.6194994179278
"ENSG000001532533",0.000626637477639802,102,59,43,8.27548155339806,0.0798507042253521,2.39819289871944
